CONTENT_ID,VIEW_URL,PLATFORM,HUMAN_REVIEW_MULTIMODAL,Label
AOFREgb41eI,https://www.youtube.com/shorts/AOFREgb41eI,YT,MULTIMODAL DAT Positive,1
0FqP9XcR5gk,https://www.youtube.com/watch?v=0FqP9XcR5gk&ab_channel=Shockaddict,YT,CV ONLY DAT Positive,1
10169120059650094,https://www.facebook.com/reel/1177356903370329/,META,MULTIMODAL DIMC Positive,1
10228545037545073,https://www.facebook.com/10225624302648526/videos/819048703732768,META,TRANSCRIPT ONLY DIMC Positive,1
1092296108917858,https://www.facebook.com/reel/1565272537691761/,META,TEXT ONLY DIMC POSITIVE,1
1093528885477597,https://www.facebook.com/reel/1062133828749078/,META,NO DIMC ANY MODALITY,0
1109860297163291,https://www.facebook.com/reel/523633450456872/,META,NO DIMC ANY MODALITY,0
1142230197274431,https://www.facebook.com/634088128088643/videos/2337062336693057,META,NO DIMC ANY MODALITY,0
122145649820351444,https://www.facebook.com/122145060722351444/videos/507527545776053,META,NO DIMC ANY MODALITY,0
122182975514230671,https://www.facebook.com/reel/1215651073068828/,META,NO DIMC ANY MODALITY,0
122183639714200900,https://www.facebook.com/reel/905601764234184/,META,MULTIMODAL DIMC Positive,1
122193680186206039,https://www.facebook.com/122122471634206039/videos/581342070984233,META,NO DIMC ANY MODALITY,0
122210316446165102,https://www.facebook.com/122107860764165102/videos/595800316116876,META,MULTIMODAL DIMC Positive,1
1240807593918956,https://www.facebook.com/reel/1585744888693484/,META,CV ONLY DIMC Positive,1
448121924930218,https://www.facebook.com/reel/496048999863968/,META,TRANSCRIPT ONLY DIMC Positive,1
6838180980994460930,https://www.tiktok.com/@data/video/6838180980994460930,TT,TRANSCRIPT ONLY DIMC Positive,1
6887300788461341953,https://www.tiktok.com/@data/video/6887300788461341953,TT,MULTIMODAL DIMC Positive,1
693682459593107,https://www.facebook.com/577899301171424/videos/1120030499127117,META,NO DIMC ANY MODALITY,0
6983762059238329601,https://www.tiktok.com/@data/video/6983762059238329601,TT,NO DIMC ANY MODALITY,0
7081245210918931713,https://www.tiktok.com/@data/video/7081245210918931713,TT,NO DIMC ANY MODALITY,0
7100900775697681670,https://www.tiktok.com/@data/video/7100900775697681670,TT,NO DIMC ANY MODALITY,0
7117970840045489409,https://www.tiktok.com/@data/video/7117970840045489409,TT,MULTIMODAL DIMC Positive,1
7118290742845525249,https://www.tiktok.com/@data/video/7118290742845525249,TT,NO DIMC ANY MODALITY,0
7131481158038162689,https://www.tiktok.com/@data/video/7131481158038162689,TT,TEXT ONLY DIMC POSITIVE,1
7136170843683441922,https://www.tiktok.com/@data/video/7136170843683441922,TT,MULTIMODAL DIMC Positive,1
7184841031999819010,https://www.tiktok.com/@data/video/7184841031999819010,TT,MULTIMODAL DIMC Positive,1
7198876702431268102,https://www.tiktok.com/@data/video/7198876702431268102,TT,MULTIMODAL DIMC Positive,1
7218292952123149574,https://www.tiktok.com/@data/video/7218292952123149574,TT,MULTIMODAL DIMC Positive,1
7225271211503275269,https://www.tiktok.com/@data/video/7225271211503275269,TT,MULTIMODAL DIMC Positive,1
7232771983094861102,https://www.tiktok.com/@data/video/7232771983094861102,TT,NO DIMC ANY MODALITY,0
7235718787268463877,https://www.tiktok.com/@data/video/7235718787268463877,TT,MULTIMODAL DIMC Positive,1
7235785786329795846,https://www.tiktok.com/@data/video/7235785786329795846,TT,MULTIMODAL DIMC Positive,1
7268759144885259525,https://www.tiktok.com/@data/video/7268759144885259525,TT,NO DIMC ANY MODALITY,0
7271182895417494785,https://www.tiktok.com/@data/video/7271182895417494785,TT,MULTIMODAL DIMC Positive,1
7276350130188520722,https://www.tiktok.com/@data/video/7276350130188520722,TT,NO DIMC ANY MODALITY,0
7287279169669483809,https://www.tiktok.com/@data/video/7287279169669483809,TT,MULTIMODAL DIMC Positive,1
7297535316460571911,https://www.tiktok.com/@data/video/7297535316460571911,TT,CV ONLY DIMC Positive,1
7323783882250276102,https://www.tiktok.com/@data/video/7323783882250276102,TT,NO DIMC ANY MODALITY,0
7365229300448005382,https://www.tiktok.com/@data/video/7365229300448005382,TT,MULTIMODAL DIMC Positive,1
7406296003843853599,https://www.tiktok.com/@data/video/7406296003843853599,TT,CV ONLY DIMC Positive,1
7406769642439593248,https://www.tiktok.com/@data/video/7406769642439593248,TT,NO DIMC ANY MODALITY,0
7408997841290448134,https://www.tiktok.com/@data/video/7408997841290448134,TT,MULTIMODAL DIMC Positive,1
7413649132486675744,https://www.tiktok.com/@data/video/7413649132486675744,TT,NO DIMC ANY MODALITY,0
7421699143208357125,https://www.tiktok.com/@data/video/7421699143208357125,TT,NO DIMC ANY MODALITY,0
7425628734444686593,https://www.tiktok.com/@data/video/7425628734444686593,TT,NO DIMC ANY MODALITY,0
7426469375659494688,https://www.tiktok.com/@data/video/7426469375659494688,TT,MULTIMODAL DIMC Positive,1
7426587549642116358,https://www.tiktok.com/@data/video/7426587549642116358,TT,MULTIMODAL DIMC Positive,1
7426746904068803848,https://www.tiktok.com/@data/video/7426746904068803848,TT,NO DIMC ANY MODALITY,0
7427935224488660256,https://www.tiktok.com/@data/video/7427935224488660256,TT,TEXT ONLY DIMC POSITIVE,1
7428582252877040938,https://www.tiktok.com/@data/video/7428582252877040938,TT,NO DIMC ANY MODALITY,0
7428629304512236833,https://www.tiktok.com/@data/video/7428629304512236833,TT,NO DIMC ANY MODALITY,0
7428632071125372193,https://www.tiktok.com/@data/video/7428632071125372193,TT,MULTIMODAL DIMC Positive,1
7428969764048932129,https://www.tiktok.com/@data/video/7428969764048932129,TT,NO DIMC ANY MODALITY,0
7429070072460840238,https://www.tiktok.com/@data/video/7429070072460840238,TT,TRANSCRIPT ONLY DIMC Positive,1
7429116207262944517,https://www.tiktok.com/@data/video/7429116207262944517,TT,NO DIMC ANY MODALITY,0
7429631526670765344,https://www.tiktok.com/@data/video/7429631526670765344,TT,NO DIMC ANY MODALITY,0
7429710697619016965,https://www.tiktok.com/@data/video/7429710697619016965,TT,MULTIMODAL DIMC Positive,1
7429790569351679264,https://www.tiktok.com/@data/video/7429790569351679264,TT,MULTIMODAL DIMC Positive,1
7430150462390717728,https://www.tiktok.com/@data/video/7430150462390717728,TT,MULTIMODAL DIMC Positive,1
7430273555163565317,https://www.tiktok.com/@data/video/7430273555163565317,TT,MULTIMODAL DIMC Positive,1
7430413525174029574,https://www.tiktok.com/@data/video/7430413525174029574,TT,MULTIMODAL DIMC Positive,1
7430453896520142112,https://www.tiktok.com/@data/video/7430453896520142112,TT,NO DIMC ANY MODALITY,0
7430851852939447582,https://www.tiktok.com/@data/video/7430851852939447582,TT,MULTIMODAL DIMC Positive,1
7430853438658874667,https://www.tiktok.com/@data/video/7430853438658874667,TT,NO DIMC ANY MODALITY,0
7431132075723394336,https://www.tiktok.com/@data/video/7431132075723394336,TT,TEXT ONLY DIMC POSITIVE,1
7431661264130133279,https://www.tiktok.com/@data/video/7431661264130133279,TT,MULTIMODAL DIMC Positive,1
7432115047502990634,https://www.tiktok.com/@data/video/7432115047502990634,TT,NO DIMC ANY MODALITY,0
7432288996861938987,https://www.tiktok.com/@data/video/7432288996861938987,TT,TRANSCRIPT ONLY DIMC Positive,1
7432660344310402337,https://www.tiktok.com/@data/video/7432660344310402337,TT,MULTIMODAL DIMC Positive,1
7432663357259369745,https://www.tiktok.com/@data/video/7432663357259369745,TT,MULTIMODAL DIMC Positive,1
7432781273472519466,https://www.tiktok.com/@data/video/7432781273472519466,TT,MULTIMODAL DIMC Positive,1
7433073738201222407,https://www.tiktok.com/@data/video/7433073738201222407,TT,NO DIMC ANY MODALITY,0
7433334387208506631,https://www.tiktok.com/@data/video/7433334387208506631,TT,MULTIMODAL DIMC Positive,1
7433713790744530181,https://www.tiktok.com/@data/video/7433713790744530181,TT,NO DIMC ANY MODALITY,0
7433795023193296159,https://www.tiktok.com/@data/video/7433795023193296159,TT,MULTIMODAL DIMC Positive,1
7433866969977294123,https://www.tiktok.com/@data/video/7433866969977294123,TT,NO DIMC ANY MODALITY,0
7434010249830419745,https://www.tiktok.com/@data/video/7434010249830419745,TT,MULTIMODAL DIMC Positive,1
7434264644207889681,https://www.tiktok.com/@data/video/7434264644207889681,TT,MULTIMODAL DIMC Positive,1
7434590055521340705,https://www.tiktok.com/@data/video/7434590055521340705,TT,MULTIMODAL DIMC Positive,1
7435731463481445662,https://www.tiktok.com/@data/video/7435731463481445662,TT,NO DIMC ANY MODALITY,0
7436021406116121874,https://www.tiktok.com/@data/video/7436021406116121874,TT,NO DIMC ANY MODALITY,0
7436150052839542032,https://www.tiktok.com/@data/video/7436150052839542032,TT,NO DIMC ANY MODALITY,0
7442241262423461137,https://www.tiktok.com/@data/video/7442241262423461137,TT,NO DIMC ANY MODALITY,0
7442854778268339474,https://www.tiktok.com/@data/video/7442854778268339474,TT,TEXT ONLY DIMC POSITIVE,1
7443149904433696043,https://www.tiktok.com/@data/video/7443149904433696043,TT,NO DIMC ANY MODALITY,0
7444272294400167186,https://www.tiktok.com/@data/video/7444272294400167186,TT,CV ONLY DIMC Positive,1
7445179826631167274,https://www.tiktok.com/@data/video/7445179826631167274,TT,MULTIMODAL DIMC Positive,1
7445301417662893334,https://www.tiktok.com/@data/video/7445301417662893334,TT,NO DIMC ANY MODALITY,0
7445588374712339743,https://www.tiktok.com/@data/video/7445588374712339743,TT,NO DIMC ANY MODALITY,0
7446410553964186911,https://www.tiktok.com/@data/video/7446410553964186911,TT,MULTIMODAL DIMC Positive,1
7450064570368019734,https://www.tiktok.com/@data/video/7450064570368019734,TT,NO DIMC ANY MODALITY,0
9580547155311188,https://www.facebook.com/122107860764165102/videos/9580547155311188,META,MULTIMODAL DIMC Positive,1
994586476040588,https://www.facebook.com/600827922083114/videos/1706678296568518,META,MULTIMODAL DIMC Positive,1
aWdfbWVkaWFfM3B2OjE3OTAxMDQ4MzQ3OTgyNDY5,https://www.instagram.com/reel/DBmmf31ufRo/,META,MULTIMODAL DIMC Positive,1
aWdfbWVkaWFfM3B2OjE3OTQ0OTU4NzkyNzgwNTE2,https://www.instagram.com/reel/DCKId88uAOE/,META,CV ONLY DIMC Positive,1
aWdfbWVkaWFfM3B2OjE3OTUzNTkwMjc1ODM5NDY1,https://www.instagram.com/reel/DBopNf1olRB/,META,NO DIMC ANY MODALITY,0
aWdfbWVkaWFfM3B2OjE3OTg1MzkzMjQ4NzY3NjQ1,https://www.instagram.com/reel/DDEy1gHNRki/,META,NO DIMC ANY MODALITY,0
aWdfbWVkaWFfM3B2OjE4MDIxNjQ4ODQyNjE2MzIx,https://www.instagram.com/reel/DBwpzK-xQix/,META,NO DIMC ANY MODALITY,0
aWdfbWVkaWFfM3B2OjE4MDMwMjc1NDAyMzY3MjM4,https://www.instagram.com/reel/DBJpMw1RXev/,META,MULTIMODAL DIMC Positive,1
aWdfbWVkaWFfM3B2OjE4MDc0NjY4MTY4NTk4Mjk5,https://www.instagram.com/reel/DBpF0mpIZ7s/,META,TEXT ONLY DIMC POSITIVE,1
aWdfbWVkaWFfM3B2OjE4MDkwMzQ5Nzg2NDUzMDI5,https://www.instagram.com/reel/C8ypJHlOvda/,META,NO DIMC ANY MODALITY,0
7345477714507238664,https://www.tiktok.com/@data/video/7345477714507238664,TT,NO DIMC ANY MODALITY,0
6991863814916558082,https://www.tiktok.com/@data/video/6991863814916558082,TT,NO DIMC ANY MODALITY,0
7430137676369513761,https://www.tiktok.com/@data/video/7430137676369513761,TT,NO DIMC ANY MODALITY,0
7432311215948418336,https://www.tiktok.com/@data/video/7432311215948418336,TT,MULTIMODAL DIMC Positive,1
7435140483891891474,https://www.tiktok.com/@data/video/7435140483891891474,TT,NO DIMC ANY MODALITY,0
7443915653028891960,https://www.tiktok.com/@data/video/7443915653028891960,TT,MULTIMODAL DIMC Positive,1
7431306049195478314,https://www.tiktok.com/@data/video/7431306049195478314,TT,MULTIMODAL DIMC Positive,1
7419310109077130504,https://www.tiktok.com/@data/video/7419310109077130504,TT,CV ONLY DIMC Positive,1
7434068306237181189,https://www.tiktok.com/@data/video/7434068306237181189,TT,NO DIMC ANY MODALITY,0
6986944035558591746,https://www.tiktok.com/@data/video/6986944035558591746,TT,MULTIMODAL DIMC Positive,1
7446125638626381078,https://www.tiktok.com/@data/video/7446125638626381078,TT,NO DIMC ANY MODALITY,0
7221083233478348034,https://www.tiktok.com/@data/video/7221083233478348034,TT,NO DIMC ANY MODALITY,0
7429997168808709398,https://www.tiktok.com/@data/video/7429997168808709398,TT,MULTIMODAL DIMC Positive,1
6614408294280727810,https://www.tiktok.com/@data/video/6614408294280727810,TT,MULTIMODAL DIMC Positive,1
7426517043253366022,https://www.tiktok.com/@data/video/7426517043253366022,TT,NO DIMC ANY MODALITY,0
7410783002105580832,https://www.tiktok.com/@data/video/7410783002105580832,TT,MULTIMODAL DIMC Positive,1
7083876507994574081,https://www.tiktok.com/@data/video/7083876507994574081,TT,NO DIMC ANY MODALITY,0
7263822093337349381,https://www.tiktok.com/@data/video/7263822093337349381,TT,MULTIMODAL DIMC Positive,1
7296642067801918722,https://www.tiktok.com/@data/video/7296642067801918722,TT,MULTIMODAL DIMC Positive,1
7430525747258871070,https://www.tiktok.com/@data/video/7430525747258871070,TT,NO DIMC ANY MODALITY,0
7432225102181190919,https://www.tiktok.com/@data/video/7432225102181190919,TT,NO DIMC ANY MODALITY,0
aWdfbWVkaWFfM3B2OjE4MDA3MTk2NjMzNDg0Mjg3,https://www.instagram.com/reel/DBorWeMNl6l/,META,NO DIMC ANY MODALITY,0
7449486454239087915,https://www.tiktok.com/@data/video/7449486454239087915,TT,MULTIMODAL DIMC Positive,1
7432667248302542113,https://www.tiktok.com/@data/video/7432667248302542113,TT,MULTIMODAL DIMC Positive,1
7428917439674518802,https://www.tiktok.com/@data/video/7428917439674518802,TT,MULTIMODAL DIMC Positive,1
7421321564408335658,https://www.tiktok.com/@data/video/7421321564408335658,TT,MULTIMODAL DIMC Positive,1
7429858717954247979,https://www.tiktok.com/@data/video/7429858717954247979,TT,NO DIMC ANY MODALITY,0
7436324617024736519,https://www.tiktok.com/@data/video/7436324617024736519,TT,NO DIMC ANY MODALITY,0
7431258144099061035,https://www.tiktok.com/@data/video/7431258144099061035,TT,MULTIMODAL DIMC Positive,1
7382848058909854993,https://www.tiktok.com/@data/video/7382848058909854993,TT,MULTIMODAL DIMC Positive,1
7430782250670755094,https://www.tiktok.com/@data/video/7430782250670755094,TT,NO DIMC ANY MODALITY,0
7432692495437286686,https://www.tiktok.com/@data/video/7432692495437286686,TT,NO DIMC ANY MODALITY,0
1586629322280944,https://www.facebook.com/195517812990447/videos/1586629322280944,META,NO DIMC ANY MODALITY,0
7413392878493240608,https://www.tiktok.com/@data/video/7413392878493240608,TT,MULTIMODAL DIMC Positive,1
7413859433169603872,https://www.tiktok.com/@data/video/7413859433169603872,TT,NO DIMC ANY MODALITY,0
7431861562572344609,https://www.tiktok.com/@data/video/7431861562572344609,TT,MULTIMODAL DIMC Positive,1
aWdfbWVkaWFfM3B2OjE4MzI5OTk0Nzc1MTk5NzM1,https://www.instagram.com/reel/DBQIwiRxkK4/,META,MULTIMODAL DIMC Positive,1
7109824253658221829,https://www.tiktok.com/@data/video/7109824253658221829,TT,MULTIMODAL DIMC Positive,1
7427562643575065899,https://www.tiktok.com/@data/video/7427562643575065899,TT,MULTIMODAL DIMC Positive,1
7429641041407380769,https://www.tiktok.com/@data/video/7429641041407380769,TT,MULTIMODAL DIMC Positive,1
7433121220708551952,https://www.tiktok.com/@data/video/7433121220708551952,TT,NO DIMC ANY MODALITY,0
7387332052569394465,https://www.tiktok.com/@data/video/7387332052569394465,TT,MULTIMODAL DIMC Positive,1
7294667654961335585,https://www.tiktok.com/@data/video/7294667654961335585,TT,MULTIMODAL DIMC Positive,1
7445119228367113514,https://www.tiktok.com/@data/video/7445119228367113514,TT,NO DIMC ANY MODALITY,0
7446060369782525189,https://www.tiktok.com/@data/video/7446060369782525189,TT,MULTIMODAL DIMC Positive,1
aWdfbWVkaWFfM3B2OjE3OTI4NzQ2MzE4ODYzOTUx,https://www.instagram.com/reel/DC5TUMIN7Ix/,META,MULTIMODAL DIMC Positive,1
1122713809223911,https://www.facebook.com/reel/546516477982043/,META,MULTIMODAL DIMC Positive,1
aWdfbWVkaWFfM3B2OjE4MDM0MjEzMDYxMDMzMDg2,https://www.instagram.com/reel/C9sbrgXNCoT/,META,MULTIMODAL DIMC Positive,1
6882333890304920833,https://www.tiktok.com/@data/video/6882333890304920833,TT,NO DIMC ANY MODALITY,0
7358011518744595719,https://www.tiktok.com/@data/video/7358011518744595719,TT,MULTIMODAL DIMC Positive,1
7429719481804508422,https://www.tiktok.com/@data/video/7429719481804508422,TT,NO DIMC ANY MODALITY,0
7301683375335591173,https://www.tiktok.com/@data/video/7301683375335591173,TT,CV ONLY DIMC Positive,1
7431266458946129168,https://www.tiktok.com/@data/video/7431266458946129168,TT,NO DIMC ANY MODALITY,0
1282668152888706,https://www.facebook.com/403994595953395/videos/1282668152888706,META,NO DIMC ANY MODALITY,0
aWdfbWVkaWFfM3B2OjE4MDY0MDI5NTU5NzUxNTUw,https://www.instagram.com/reel/DCpyqxOydHk/,META,MULTIMODAL DIMC Positive,1
7444210892352261409,https://www.tiktok.com/@data/video/7444210892352261409,TT,MULTIMODAL DIMC Positive,1
7167309433251384578,https://www.tiktok.com/@data/video/7167309433251384578,TT,NO DIMC ANY MODALITY,0
7430088215865920798,https://www.tiktok.com/@data/video/7430088215865920798,TT,NO DIMC ANY MODALITY,0
7422570755281407239,https://www.tiktok.com/@data/video/7422570755281407239,TT,MULTIMODAL DIMC Positive,1
7432743679057579310,https://www.tiktok.com/@data/video/7432743679057579310,TT,NO DIMC ANY MODALITY,0
7432608010993667346,https://www.tiktok.com/@data/video/7432608010993667346,TT,NO DIMC ANY MODALITY,0
7406228102323457281,https://www.tiktok.com/@data/video/7406228102323457281,TT,MULTIMODAL DIMC Positive,1
995165769305765,https://www.facebook.com/633451558810523/videos/584875460704724,META,NO DIMC ANY MODALITY,0
7430952155911179550,https://www.tiktok.com/@data/video/7430952155911179550,TT,NO DIMC ANY MODALITY,0
7276643569098706177,https://www.tiktok.com/@data/video/7276643569098706177,TT,MULTIMODAL DIMC Positive,1
7054586864254061826,https://www.tiktok.com/@data/video/7054586864254061826,TT,NO DIMC ANY MODALITY,0
7395825468005534977,https://www.tiktok.com/@data/video/7395825468005534977,TT,MULTIMODAL DIMC Positive,1
6983977195979017473,https://www.tiktok.com/@data/video/6983977195979017473,TT,MULTIMODAL DIMC Positive,1
aWdfbWVkaWFfM3B2OjE4MDI3NDI1MDg3MTY4ODY2,https://www.instagram.com/reel/DBhoJojJEo4/,META,MULTIMODAL DIMC Positive,1
7446200903423610118,https://www.tiktok.com/@data/video/7446200903423610118,TT,MULTIMODAL DIMC Positive,1
aWdfbWVkaWFfM3B2OjE3ODY3NjQ4NTg2MTgzODEx,https://www.instagram.com/reel/DDCRzNkiOY1/,META,NO DIMC ANY MODALITY,0
7383366384161443077,https://www.tiktok.com/@data/video/7383366384161443077,TT,MULTIMODAL DIMC Positive,1
7431416736089410847,https://www.tiktok.com/@data/video/7431416736089410847,TT,NO DIMC ANY MODALITY,0
7427686501212998958,https://www.tiktok.com/@data/video/7427686501212998958,TT,NO DIMC ANY MODALITY,0
7158776066264272154,https://www.tiktok.com/@data/video/7158776066264272154,TT,MULTIMODAL DIMC Positive,1
aWdfbWVkaWFfM3B2OjE3ODkxNjM0MTU5MDMzMzEy,https://www.instagram.com/reel/DB_rXNKtqqj/,META,MULTIMODAL DIMC Positive,1
7433524807100157215,https://www.tiktok.com/@data/video/7433524807100157215,TT,NO DIMC ANY MODALITY,0
122147755754307325,https://www.facebook.com/reel/1197477467996229/,META,NO DIMC ANY MODALITY,0
7217549205072629035,https://www.tiktok.com/@data/video/7217549205072629035,TT,MULTIMODAL DIMC Positive,1
7222176798631660806,https://www.tiktok.com/@data/video/7222176798631660806,TT,MULTIMODAL DIMC Positive,1
122144925878313400,https://www.facebook.com/reel/596227669499055/,META,NO DIMC ANY MODALITY,0
7433918509354323246,https://www.tiktok.com/@data/video/7433918509354323246,TT,NO DIMC ANY MODALITY,0
7275662586501221650,https://www.tiktok.com/@data/video/7275662586501221650,TT,NO DIMC ANY MODALITY,0
7434643007661411614,https://www.tiktok.com/@data/video/7434643007661411614,TT,NO DIMC ANY MODALITY,0
7223292398590283009,https://www.tiktok.com/@data/video/7223292398590283009,TT,MULTIMODAL DIMC Positive,1
426476007096723,https://www.facebook.com/reel/1182011456421251/,META,NO DIMC ANY MODALITY,0
aWdfbWVkaWFfM3B2OjE4MDY3MzEyMjQzNjEyODIx,https://www.instagram.com/reel/C_-4pL-A3gw/,META,MULTIMODAL DIMC Positive,1
6820697121885359361,https://www.tiktok.com/@data/video/6820697121885359361,TT,NO DIMC ANY MODALITY,0
7432532281337695519,https://www.tiktok.com/@data/video/7432532281337695519,TT,MULTIMODAL DIMC Positive,1
7428538779096403232,https://www.tiktok.com/@data/video/7428538779096403232,TT,NO DIMC ANY MODALITY,0
7419364666087951659,https://www.tiktok.com/@data/video/7419364666087951659,TT,MULTIMODAL DIMC Positive,1
7431527356713454891,https://www.tiktok.com/@data/video/7431527356713454891,TT,NO DIMC ANY MODALITY,0
7430290473161477384,https://www.tiktok.com/@data/video/7430290473161477384,TT,MULTIMODAL DIMC Positive,1
7359235817233026337,https://www.tiktok.com/@data/video/7359235817233026337,TT,NO DIMC ANY MODALITY,0
7444709891576515871,https://www.tiktok.com/@data/video/7444709891576515871,TT,MULTIMODAL DIMC Positive,1
7440112353729072440,https://www.tiktok.com/@data/video/7440112353729072440,TT,MULTIMODAL DIMC Positive,1
7432383354281987359,https://www.tiktok.com/@data/video/7432383354281987359,TT,NO DIMC ANY MODALITY,0
7444083363100658990,https://www.tiktok.com/@data/video/7444083363100658990,TT,MULTIMODAL DIMC Positive,1
7389015505383820550,https://www.tiktok.com/@data/video/7389015505383820550,TT,MULTIMODAL DIMC Positive,1
7336173536291147015,https://www.tiktok.com/@data/video/7336173536291147015,TT,NO DIMC ANY MODALITY,0
7435628692329499950,https://www.tiktok.com/@data/video/7435628692329499950,TT,MULTIMODAL DIMC Positive,1
7406130745967758638,https://www.tiktok.com/@data/video/7406130745967758638,TT,NO DIMC ANY MODALITY,0
7096818740515360002,https://www.tiktok.com/@data/video/7096818740515360002,TT,NO DIMC ANY MODALITY,0
7404471122802216200,https://www.tiktok.com/@data/video/7404471122802216200,TT,NO DIMC ANY MODALITY,0
7312433728721030401,https://www.tiktok.com/@data/video/7312433728721030401,TT,MULTIMODAL DIMC Positive,1
122107367504575639,https://www.facebook.com/reel/1672359143703113/,META,MULTIMODAL DIMC Positive,1
860997559371627,https://www.facebook.com/766658185472232/videos/774936300820491,META,MULTIMODAL DIMC Positive,1
7427720856954096939,https://www.tiktok.com/@data/video/7427720856954096939,TT,NO DIMC ANY MODALITY,0
7342301960562887941,https://www.tiktok.com/@data/video/7342301960562887941,TT,MULTIMODAL DIMC Positive,1
7037100792146332934,https://www.tiktok.com/@data/video/7037100792146332934,TT,NO DIMC ANY MODALITY,0
7299759334093769989,https://www.tiktok.com/@data/video/7299759334093769989,TT,NO DIMC ANY MODALITY,0
1155443275937455,https://www.facebook.com/853220512826401/videos/1798736947536976,META,MULTIMODAL DIMC Positive,1
7434700888414997792,https://www.tiktok.com/@data/video/7434700888414997792,TT,MULTIMODAL DIMC Positive,1
7265628758185495826,https://www.tiktok.com/@data/video/7265628758185495826,TT,NO DIMC ANY MODALITY,0
7428093999874870571,https://www.tiktok.com/@data/video/7428093999874870571,TT,NO DIMC ANY MODALITY,0
7432737824035654944,https://www.tiktok.com/@data/video/7432737824035654944,TT,MULTIMODAL DIMC Positive,1
7268342013370567941,https://www.tiktok.com/@data/video/7268342013370567941,TT,MULTIMODAL DIMC Positive,1
7433724934406327584,https://www.tiktok.com/@data/video/7433724934406327584,TT,MULTIMODAL DIMC Positive,1
7269383551244700933,https://www.tiktok.com/@data/video/7269383551244700933,TT,MULTIMODAL DIMC Positive,1
7397359777514376465,https://www.tiktok.com/@data/video/7397359777514376465,TT,NO DIMC ANY MODALITY,0
7425291586289896737,https://www.tiktok.com/@data/video/7425291586289896737,TT,MULTIMODAL DIMC Positive,1
7433787261029764385,https://www.tiktok.com/@data/video/7433787261029764385,TT,MULTIMODAL DIMC Positive,1
27645680868379998,https://www.facebook.com/reel/1282089596566809/,META,NO DIMC ANY MODALITY,0
7439333685117177121,https://www.tiktok.com/@data/video/7439333685117177121,TT,MULTIMODAL DIMC Positive,1
122102098238589470,https://www.facebook.com/reel/860128289640581/,META,MULTIMODAL DIMC Positive,1
6940981522887478529,https://www.tiktok.com/@data/video/6940981522887478529,TT,MULTIMODAL DIMC Positive,1
7262703562679946504,https://www.tiktok.com/@data/video/7262703562679946504,TT,NO DIMC ANY MODALITY,0
7433444362073296135,https://www.tiktok.com/@data/video/7433444362073296135,TT,MULTIMODAL DIMC Positive,1
7428005921432931614,https://www.tiktok.com/@data/video/7428005921432931614,TT,NO DIMC ANY MODALITY,0
7167674531136523521,https://www.tiktok.com/@data/video/7167674531136523521,TT,NO DIMC ANY MODALITY,0
7283059507389910280,https://www.tiktok.com/@data/video/7283059507389910280,TT,NO DIMC ANY MODALITY,0
7435555621392420116,https://www.tiktok.com/@data/video/7435555621392420116,TT,NO DIMC ANY MODALITY,0
aWdfbWVkaWFfM3B2OjE4MTkwNzE0OTAzMzA3MTQ4,https://www.instagram.com/reel/DDCudlmid1s/,META,TEXT ONLY DIMC POSITIVE,1
wf3RmZoI8Po,https://www.youtube.com/watch?v=wf3RmZoI8Po,YT,MULTIMODAL DIMC Positive,1
aWdfbWVkaWFfM3B2OjE3ODk4ODY2NTM4MDYxNjIw,https://www.instagram.com/reel/DAWaXgxgh9a/,META,MULTIMODAL DIMC Positive,1
7436785820016725256,https://www.tiktok.com/@data/video/7436785820016725256,TT,NO DIMC ANY MODALITY,0
7428356734747495686,https://www.tiktok.com/@data/video/7428356734747495686,TT,MULTIMODAL DIMC Positive,1
1077705177058163,https://www.facebook.com/reel/915862583717485/,META,NO DIMC ANY MODALITY,0
7267973234375544097,https://www.tiktok.com/@data/video/7267973234375544097,TT,MULTIMODAL DIMC Positive,1
7438824878591036692,https://www.tiktok.com/@data/video/7438824878591036692,TT,NO DIMC ANY MODALITY,0
7434018500982672658,https://www.tiktok.com/@data/video/7434018500982672658,TT,NO DIMC ANY MODALITY,0
aWdfbWVkaWFfM3B2OjE3OTUxMzk4MDU1NzYwODg4,https://www.instagram.com/reel/DDNRuRlx3Ch/,META,NO DIMC ANY MODALITY,0
7446720770237009173,https://www.tiktok.com/@data/video/7446720770237009173,TT,MULTIMODAL DIMC Positive,1
7440035610632539424,https://www.tiktok.com/@data/video/7440035610632539424,TT,NO DIMC ANY MODALITY,0
7432806455775857953,https://www.tiktok.com/@data/video/7432806455775857953,TT,NO DIMC ANY MODALITY,0
7428457353344863518,https://www.tiktok.com/@data/video/7428457353344863518,TT,MULTIMODAL DIMC Positive,1
7434622638724549943,https://www.tiktok.com/@data/video/7434622638724549943,TT,MULTIMODAL DIMC Positive,1
7447197471068966166,https://www.tiktok.com/@data/video/7447197471068966166,TT,MULTIMODAL DIMC Positive,1
7434993273934073120,https://www.tiktok.com/@data/video/7434993273934073120,TT,NO DIMC ANY MODALITY,0
7430443239338986783,https://www.tiktok.com/@data/video/7430443239338986783,TT,MULTIMODAL DIMC Positive,1
7435382638791167265,https://www.tiktok.com/@data/video/7435382638791167265,TT,MULTIMODAL DIMC Positive,1
7443986038512504097,https://www.tiktok.com/@data/video/7443986038512504097,TT,MULTIMODAL DIMC Positive,1
